mjd,flux,fluxe,flux_rolling_mean,flux_rolling_rmsd
59522.27,4.1e-17,3.46e-18,4.8035e-17,8.185e-18
59523.3,3.91e-17,2.63e-18,4.693166666666666e-17,8.426833333333332e-18
59524.32,4.04e-17,2.17e-18,4.5745000000000004e-17,8.785222222222222e-18
59526.32,4e-17,2.75e-18,4.476166666666666e-17,8.958277777777778e-18
59527.23,4.52e-17,5.76e-18,4.411166666666667e-17,8.815444444444445e-18
59529.27,5.155e-17,5.63e-18,4.3355e-17,8.839277777777777e-18
59531.34,4.84e-17,7.65e-18,4.219e-17,8.469777777777778e-18
59531.35,5.35e-17,7.27e-18,4.075666666666667e-17,7.859611111111111e-18
59542.28,4.48e-17,8.91e-18,3.9613333333333335e-17,7.498444444444444e-18
59550.23,4.23e-17,3.39e-18,3.844e-17,7.270722222222221e-18
59784.47,2.09e-17,3.52e-18,3.738e-17,7.310555555555555e-18
59793.47,1.83e-17,2.38e-18,3.637333333333334e-17,7.296722222222221e-18
59796.48,2.02e-17,2.34e-18,3.548166666666667e-17,7.509888888888889e-18
59812.43,1.7e-17,3.26e-18,3.494166666666667e-17,7.571277777777777e-18
59814.44,2.05e-17,3.3e-18,3.4025e-17,7.027777777777777e-18
59816.46,2.59e-17,2.88e-18,3.3875e-17,6.919388888888889e-18
59818.46,1.83e-17,3.08e-18,3.368833333333333e-17,6.951111111111112e-18
59821.42,2.77e-17,2.78e-18,3.384833333333333e-17,6.735388888888888e-18
59839.35,3.37e-17,4.72e-18,3.3765e-17,6.91111111111111e-18
59839.4,3.64e-17,3.9e-18,3.352833333333333e-17,7.399944444444444e-18
59841.36,3.3e-17,3.37e-18,3.316166666666667e-17,8.040888888888888e-18
59841.43,3.24e-17,3.89e-18,3.289333333333334e-17,8.208944444444443e-18
59843.36,3.46e-17,3.33e-18,3.309e-17,8.168722222222222e-18
59846.37,3.06e-17,2.85e-18,3.310333333333333e-17,8.018055555555554e-18
59848.37,2.81e-17,3.05e-18,3.321333333333334e-17,8.405277777777776e-18
59850.39,3.01e-17,2.7e-18,3.4306666666666666e-17,8.520499999999999e-18
59855.37,2.79e-17,2.44e-18,3.5809999999999997e-17,8.130499999999998e-18
59874.21,3.47e-17,3.51e-18,3.743e-17,7.756166666666665e-18
59877.28,4.23e-17,4.55e-18,3.9333333333333334e-17,7.261888888888888e-18
59881.34,3.74e-17,4.27e-18,4.138e-17,6.719055555555553e-18
59883.23,3.54e-17,4.47e-18,4.3386666666666664e-17,6.35422222222222e-18
