mjd,flux,fluxe,flux_rolling_mean,flux_rolling_rmsd
59187.37,1.36e-16,1.63e-17,1.4635e-16,8.934999999999999e-18
59188.21,1.4149999999999998e-16,8.315e-18,1.4638333333333332e-16,8.996111111111111e-18
59188.35,1.52e-16,9.71e-18,1.4628333333333333e-16,8.943888888888889e-18
59189.16,1.61e-16,6.85e-18,1.4625e-16,9.047222222222222e-18
59189.38,1.29e-16,1.21e-17,1.4665000000000003e-16,9.209444444444445e-18
59190.28,1.32e-16,4.51e-18,1.4611666666666667e-16,8.824999999999999e-18
59192.21,1.5250000000000001e-16,5.825e-18,1.4601666666666668e-16,8.82222222222222e-18
59192.31,1.19e-16,1.45e-17,1.4624999999999999e-16,8.598333333333329e-18
59193.2,1.48e-16,1.0485e-17,1.4564999999999999e-16,8.608888888888886e-18
59193.32,1.48e-16,5.15e-18,1.4558333333333334e-16,8.690555555555552e-18
59194.19,1.42e-16,4.88e-18,1.4468333333333332e-16,7.876666666666664e-18
59194.24,1.32e-16,3.94e-18,1.4435e-16,8.202777777777774e-18
59195.25,1.485e-16,4.055e-18,1.4411666666666666e-16,8.437777777777773e-18
59196.24,1.45e-16,9.93e-18,1.4481666666666668e-16,7.779444444444442e-18
59198.19,1.4e-16,5.95e-18,1.4411666666666666e-16,7.039999999999996e-18
59199.27,1.49e-16,5.78e-18,1.4441666666666666e-16,7.107777777777777e-18
59202.21,1.45e-16,5.22e-18,1.4518333333333332e-16,7.104444444444441e-18
59204.25,1.53e-16,6.65e-18,1.455e-16,7.031111111111108e-18
59210.19,1.56e-16,1.16e-17,1.456e-16,7.069999999999999e-18
59216.19,1.53e-16,1.15e-17,1.4526666666666667e-16,6.675555555555553e-18
59218.23,1.46e-16,5.13e-18,1.460333333333333e-16,6.2333333333333294e-18
59220.15,1.48e-16,4.56e-18,1.472e-16,6.41111111111111e-18
59224.27,1.39e-16,6.63e-18,1.4735e-16,6.513333333333331e-18
59226.19,1.42e-16,9.07e-18,1.4868333333333333e-16,5.9933333333333315e-18
59228.15,1.47e-16,1.27e-17,1.4818333333333335e-16,6.396666666666666e-18
59231.13,1.38e-16,8.28e-18,1.4798333333333332e-16,6.495555555555554e-18
59232.19,1.36e-16,4.62e-18,1.4798333333333332e-16,6.595555555555556e-18
59233.13,1.46e-16,4.99e-18,1.4848333333333335e-16,6.226666666666667e-18
59248.13,1.55e-16,5.67e-18,1.481e-16,6.457777777777777e-18
