 sindex, field, ccdid, qid, filter, pid, infobitssci, sciinpseeing, scibckgnd, scisigpix, zpmaginpsci, zpmaginpsciunc, zpmaginpscirms, clrcoeff, clrcoeffunc, ncalmatches, exptime, adpctdif1, adpctdif2, diffmaglim, zpdiff, programid, jd, rfid, forcediffimflux, forcediffimfluxunc, forcediffimsnr, forcediffimchisq, forcediffimfluxap, forcediffimfluxuncap, forcediffimsnrap, aperturecorr, dnearestrefsrc, nearestrefmag, nearestrefmagunc, nearestrefchi, nearestrefsharp, refjdstart, refjdend, procstatus
#
 38 446 11 1 ZTF_g 589398624015 0 2.6577 96.2348 4.62054 26.1989 1.26493e-05 0.0288874 -0.0119278 1.87553e-05 427 30. 0.063512 0.068239 20.8186 26.1989 1 2458343.8986227 446120140 -67.56816558926 22.178514 -3.388944 1.034396 -49.59124312433 36.570480 -1.365179 1.113079 0.115074892537744 18.6739999771118 0.0209999997168779 0.902999997138977 0.0219999998807907 2458282.920336 2458375.811366 0
 39 446 11 1 ZTF_g 590415614015 0 1.9392 96.2218 4.80878 26.2195 1.15031e-05 0.0273077 -0.0322987 1.73848e-05 414 30. 0.059916 0.061666 20.9581 26.2195 1 2458344.9156134 446120140 -72.91219973169 19.846933 -4.086595 0.948529 -79.91490154023 35.035236 -2.296349 1.090172 0.115074892537744 18.6739999771118 0.0209999997168779 0.902999997138977 0.0219999998807907 2458282.920336 2458375.811366 0
 40 1491 1 2 ZTF_g 590416520115 0 1.8072 150.544 4.34569 26.1389 9.8922e-06 0.0242413 -0.0300041 1.44657e-05 395 30. 0.060811 0.060655 20.8458 26.1389 2 2458344.9165278 1491120101 -92.25325071232 17.653419 -5.813098 0.995876 -78.44786114172 33.304062 -2.371369 1.050900 0.142318634837373 18.6169998168945 0.0209999997168779 0.469999998807907 -0.0160000007599592 2458344.916528 2459077.908113 0
 41 446 11 1 ZTF_g 592375164015 0 1.8812 91.5475 4.63651 26.1549 1.53268e-05 0.0316997 -0.0342155 2.27958e-05 424 30. 0.061792 0.062659 20.9244 26.1549 1 2458346.875162 446120140 -79.64409702201 19.034698 -4.654386 0.983481 -28.6926235297 33.670715 -0.857893 1.099936 0.115074892537744 18.6739999771118 0.0209999997168779 0.902999997138977 0.0219999998807907 2458282.920336 2458375.811366 0
 42 446 11 1 ZTF_r 592416364015 0 1.7315 251.626 5.82404 26.2787 6.8505e-06 0.0211535 0.106991 1.00057e-05 427 30. 0.058321 0.049926 20.7737 26.2787 1 2458346.9163657 446120240 -198.40736712855 20.279490 -10.883174 1.010934 -297.74321730085 41.041451 -7.303556 1.036293 0.174504710538872 18.2420000076294 0.0149999996647239 0.416000008583069 -0.0130000002682209 2458282.978553 2458435.755671 0
 43 446 11 1 ZTF_i 593380774015 0 1.8182 237.342 6.04494 25.7009 2.4348e-06 0.0190324 0.190393 1.00073e-05 431 30. 0.060231 0.055042 20.1154 25.7009 2 2458347.8807755 446120340 -26.32153864711 23.524469 -1.244647 1.016600 -33.87857286257 45.711250 -0.746135 1.038816 0.13213610520246 18.2250000572205 0.0260000005364418 1.11300003528595 -0.00499999988824129 2458312.882477 2458430.711192 0
 44 446 11 1 ZTF_r 595353934015 0 1.8575 260.94 5.5907 26.2996 9.7535e-06 0.025326 0.120479 1.43202e-05 433 30. 0.062326 0.058379 20.7191 26.2996 1 2458349.8539352 446120240 -110.45672797452 25.473951 -4.823371 1.074860 -47.97171474117 47.774002 -1.010901 1.054081 0.174504710538872 18.2420000076294 0.0149999996647239 0.416000008583069 -0.0130000002682209 2458282.978553 2458435.755671 0
 45 446 11 1 ZTF_g 595377634015 0 2.2582 98.4155 4.31851 26.2448 1.20065e-05 0.0281495 -0.0324724 1.77456e-05 429 30. 0.060887 0.060819 20.8982 26.2448 1 2458349.8776389 446120140 -45.68712611492 21.542645 -2.359118 1.038551 -18.3444590131 36.084736 -0.511796 1.102484 0.115074892537744 18.6739999771118 0.0209999997168779 0.902999997138977 0.0219999998807907 2458282.920336 2458375.811366 0
 46 446 11 1 ZTF_i 597336364015 0 1.5675 250.022 6.47351 25.7555 3.6333e-06 0.0234614 0.189155 1.48713e-05 436 30. 0.069076 0.051407 20.2018 25.7555 2 2458351.8363657 446120340 -45.99616413285 21.517830 -2.377814 1.099822 -83.77094188664 44.047863 -1.914625 1.036623 0.13213610520246 18.2250000572205 0.0260000005364418 1.11300003528595 -0.00499999988824129 2458312.882477 2458430.711192 0
 47 446 11 1 ZTF_r 598333694015 0 1.9126 262.092 9.89636 26.2964 9.0553e-06 0.0245802 0.114715 1.323e-05 434 30. 0.058615 0.054907 20.1283 26.2964 1 2458352.8336921 446120240 -144.17236858717 36.627277 -4.378569 0.981664 -119.81898921387 73.329369 -1.644989 1.038826 0.174504710538872 18.2420000076294 0.0149999996647239 0.416000008583069 -0.0130000002682209 2458282.978553 2458435.755671 0
 48 446 11 1 ZTF_g 598377484015 0 1.5677 97.9646 8.24082 26.2401 1.96328e-05 0.0357239 -0.0364544 2.97482e-05 419 30. 0.056155 0.056507 20.3138 26.2401 1 2458352.8774884 446120140 -14.92014036416 38.901768 -0.426637 1.034771 -41.78286798018 73.523102 -0.572123 1.071265 0.115074892537744 18.6739999771118 0.0209999997168779 0.902999997138977 0.0219999998807907 2458282.920336 2458375.811366 0
 49 446 11 1 ZTF_r 599362924015 0 1.8423 271.027 10.0378 26.3592 1.01075e-05 0.0258327 0.108649 1.47698e-05 434 30. 0.051245 0.057495 20.1866 26.3592 1 2458353.8629282 446120240 -59.52849798423 37.214771 -1.779362 1.056428 -89.96748183358 76.039970 -1.191129 1.034166 0.174504710538872 18.2420000076294 0.0149999996647239 0.416000008583069 -0.0130000002682209 2458282.978553 2458435.755671 0
 50 1491 1 2 ZTF_r 599363390115 0 2.0497 437.837 8.89132 26.1643 1.18615e-05 0.0272332 0.0946057 1.69011e-05 424 30. 0.058455 0.055279 20.0217 26.1643 2 2458353.8633912 1491120201 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 0.127268713317288 18.2439998626709 0.0219999998807907 0.984000027179718 0.00800000037997961 2458335.932616 2458774.732986 55
 51 446 11 1 ZTF_r 601355704015 0 1.4357 272.43 16.601 26.3352 2.06928e-05 0.0372084 0.123907 3.04395e-05 436 30. 0.07211 0.059125 19.7152 26.3352 1 2458355.855706 446120240 -62.51437469897 57.426823 -1.210932 1.055081 41.36122278483 118.929367 0.350122 1.045514 0.174504710538872 18.2420000076294 0.0149999996647239 0.416000008583069 -0.0130000002682209 2458282.978553 2458435.755671 0
 52 446 11 1 ZTF_r 601443694015 0 1.5737 266.84 15.7308 26.3488 1.31763e-05 0.0296997 0.118046 1.92929e-05 435 30. 0.061314 0.051662 19.7198 26.3488 1 2458355.9436921 446120240 -135.12567388917 63.207851 -2.378054 0.961601 19.24688412803 129.324402 0.149829 1.041066 0.174504710538872 18.2420000076294 0.0149999996647239 0.416000008583069 -0.0130000002682209 2458282.978553 2458435.755671 0
